date,country,confirmed_cases,deaths,recovered
2023-02-05,Nigeria,6625,2422,7
2023-02-05,South Africa,8180,3455,1944
2023-02-05,Argentina,9827,2879,4122
2023-02-05,Saudi Arabia,6040,1996,2956
2023-02-06,United States,3395,2884,497
2023-02-06,China,4944,3297,486
2023-02-06,India,2287,43,1689
2023-02-06,Brazil,2252,547,1075
2023-02-06,Russia,6956,1389,4526
2023-02-06,France,368,140,131
2023-02-06,United Kingdom,9115,1278,556
2023-02-06,Italy,3356,6,973
2023-02-06,Spain,333,225,67
2023-02-06,Canada,2139,1523,192
2023-02-06,Germany,4869,4584,147
2023-02-06,Australia,2114,1656,152
2023-02-06,Japan,7402,1366,2925
2023-02-06,South Korea,9313,5001,940
2023-02-06,Mexico,6705,3261,3385
2023-02-06,Indonesia,3941,2399,470
2023-02-06,Nigeria,1738,594,457
2023-02-06,South Africa,8816,4181,816
2023-02-06,Argentina,1632,1037,390
2023-02-06,Saudi Arabia,1812,1109,269
2023-02-07,United States,5568,2297,1536
2023-02-07,China,3875,997,1008
2023-02-07,India,2230,442,1089
2023-02-07,Brazil,1257,206,261
2023-02-07,Russia,4197,334,296
2023-02-07,France,1709,418,887
2023-02-07,United Kingdom,1632,342,923
2023-02-07,Italy,2861,1160,150
2023-02-07,Spain,8325,5974,1117
2023-02-07,Canada,2845,2477,108
2023-02-07,Germany,6588,6076,432
2023-02-07,Australia,7276,3844,2167
2023-02-07,Japan,1594,1264,243
2023-02-07,South Korea,3324,1470,1595
2023-02-07,Mexico,8991,6784,2078
2023-02-07,Indonesia,737,239,40
2023-02-07,Nigeria,461,357,73
2023-02-07,South Africa,2220,369,163
2023-02-07,Argentina,4192,3951,79
2023-02-07,Saudi Arabia,5974,4123,1250
2023-02-08,United States,665,483,87
2023-02-08,China,7923,5052,1683
2023-02-08,India,3946,1149,603
2023-02-08,Brazil,2111,243,1660
2023-02-08,Russia,2006,1748,28
2023-02-08,France,7999,4445,213
2023-02-08,United Kingdom,5264,4021,845
2023-02-08,Italy,2794,1994,240
2023-02-08,Spain,6426,2809,1931
2023-02-08,Canada,2011,1863,114
2023-02-08,Germany,9190,607,2083
2023-02-08,Australia,320,278,2
2023-02-08,Japan,5826,2949,172
2023-02-08,South Korea,2582,1153,654
2023-02-08,Mexico,2150,1336,796
2023-02-08,Indonesia,1716,45,820
2023-02-08,Nigeria,1711,501,1197
2023-02-08,South Africa,5430,4759,271
2023-02-08,Argentina,5798,2834,2519
2023-02-08,Saudi Arabia,7976,7667,179
2023-02-09,United States,4425,631,3319
2023-02-09,China,2428,1076,586
2023-02-09,India,6039,3237,2495
2023-02-09,Brazil,9745,7336,141
2023-02-09,Russia,9687,768,5590
2023-02-09,France,2924,1469,592
2023-02-09,United Kingdom,3223,923,1262
2023-02-09,Italy,4049,2838,84
2023-02-09,Spain,9327,8960,239
2023-02-09,Canada,1706,1663,11
2023-02-09,Germany,7643,3918,1479
2023-02-09,Australia,2928,2454,56
2023-02-09,Japan,2096,681,1017
2023-02-09,South Korea,2819,1773,1011
2023-02-09,Mexico,6902,6785,95
2023-02-09,Indonesia,4706,2441,1116
2023-02-09,Nigeria,2823,1143,1217
2023-02-09,South Africa,4166,2703,217
2023-02-09,Argentina,7112,3782,1931
2023-02-09,Saudi Arabia,3853,2046,1192
2023-02-10,United States,9600,7823,396
2023-02-10,China,5854,1762,2021
2023-02-10,India,6997,2375,3806
2023-02-10,Brazil,7285,693,3770
2023-02-10,Russia,3860,2142,717
2023-02-10,France,4193,3997,43
2023-02-10,United Kingdom,8367,5344,49
2023-02-10,Italy,3607,1673,739
2023-02-10,Spain,6310,6070,15
2023-02-10,Canada,9450,6793,1094
2023-02-10,Germany,7288,6119,957
2023-02-10,Australia,1327,588,597
2023-02-10,Japan,8599,4092,2079
2023-02-10,South Korea,4245,3490,26
2023-02-10,Mexico,8902,8662,129
2023-02-10,Indonesia,4277,2929,523
2023-02-10,Nigeria,1030,340,292
2023-02-10,South Africa,7221,2336,2539
2023-02-10,Argentina,7881,682,6943
2023-02-10,Saudi Arabia,9181,5082,2777
2023-02-11,United States,598,26,524
2023-02-11,China,4966,4189,54
2023-02-11,India,7336,640,4376
2023-02-11,Brazil,9028,72,8424
2023-02-11,Russia,4997,3232,34
2023-02-11,France,1137,321,746
2023-02-11,United Kingdom,5772,2953,381
2023-02-11,Italy,7787,2897,19
2023-02-11,Spain,3370,1128,2094
2023-02-11,Canada,7655,5206,1294
2023-02-11,Germany,7214,2150,1304
2023-02-11,Australia,4513,4113,256
2023-02-11,Japan,5908,3291,2034
2023-02-11,South Korea,8950,6126,946
2023-02-11,Mexico,8290,5076,2605
2023-02-11,Indonesia,135,84,21
2023-02-11,Nigeria,5975,587,3957
2023-02-11,South Africa,672,589,36
2023-02-11,Argentina,7312,2435,4449
2023-02-11,Saudi Arabia,4612,2203,28
2023-02-12,United States,3931,428,2968
2023-02-12,China,6204,4375,295
2023-02-12,India,9350,2554,3308
2023-02-12,Brazil,7462,814,3363
2023-02-12,Russia,7252,6861,18
2023-02-12,France,5577,4897,407
2023-02-12,United Kingdom,4438,1800,2042
2023-02-12,Italy,5470,1165,1058
2023-02-12,Spain,1639,1289,12
2023-02-12,Canada,2529,1636,158
2023-02-12,Germany,6022,944,3101
2023-02-12,Australia,8353,7213,223
2023-02-12,Japan,1240,222,1006
2023-02-12,South Korea,1889,1327,51
2023-02-12,Mexico,8699,5430,959
2023-02-12,Indonesia,4888,1665,3181
2023-02-12,Nigeria,3058,1831,1063
2023-02-12,South Africa,4506,3079,797
2023-02-12,Argentina,7904,4032,2136
2023-02-12,Saudi Arabia,1202,1164,1
2023-02-13,United States,4271,2105,1935
2023-02-13,China,5977,5275,60
2023-02-13,India,2575,132,326
2023-02-13,Brazil,8009,5322,2228
2023-02-13,Russia,2091,896,1194
2023-02-13,France,9118,2806,6055
2023-02-13,United Kingdom,8847,8235,207
2023-02-13,Italy,170,90,38
2023-02-13,Spain,7766,4331,3294
2023-02-13,Canada,901,282,282
2023-02-13,Germany,4616,1388,178
2023-02-13,Australia,1456,603,652
2023-02-13,Japan,7469,4723,1538
2023-02-13,South Korea,2778,999,789
2023-02-13,Mexico,6870,3619,1582
2023-02-13,Indonesia,8161,3407,4703
2023-02-13,Nigeria,7495,524,4397
2023-02-13,South Africa,1256,960,265
2023-02-13,Argentina,448,396,43
2023-02-13,Saudi Arabia,6938,2000,4602
2023-02-14,United States,5883,2913,661
2023-02-14,China,4338,3342,793
2023-02-14,India,9092,6221,2742
2023-02-14,Brazil,7387,1551,3556
2023-02-14,Russia,834,606,105
2023-02-14,France,4158,1893,62
2023-02-14,United Kingdom,5085,4130,605
2023-02-14,Italy,3133,977,267
2023-02-14,Spain,137,26,104
2023-02-14,Canada,4064,789,2215
2023-02-14,Germany,9838,9267,84
2023-02-14,Australia,4200,2312,837
2023-02-14,Japan,2746,933,972
2023-02-14,South Korea,9471,6043,3284
2023-02-14,Mexico,7118,3633,1593
2023-02-14,Indonesia,7321,2371,277
2023-02-14,Nigeria,3297,619,1385
2023-02-14,South Africa,4660,909,1216
2023-02-14,Argentina,4515,2673,1414
2023-02-14,Saudi Arabia,2106,940,596
2023-02-15,United States,2353,928,1003
2023-02-15,China,3128,2697,68
2023-02-15,India,496,450,0
2023-02-15,Brazil,4835,2323,2447
2023-02-15,Russia,8932,6064,605
2023-02-15,France,4114,2280,352
2023-02-15,United Kingdom,1603,304,429
2023-02-15,Italy,7537,3860,3301
2023-02-15,Spain,3156,625,615
2023-02-15,Canada,4711,4627,81
2023-02-15,Germany,7093,3347,1216
2023-02-15,Australia,4239,2371,139
2023-02-15,Japan,8619,6047,2476
2023-02-15,South Korea,7247,1016,2751
2023-02-15,Mexico,5066,644,4221
2023-02-15,Indonesia,3110,537,1726
2023-02-15,Nigeria,3681,114,1918
2023-02-15,South Africa,8741,2668,5485
2023-02-15,Argentina,5524,3818,13
2023-02-15,Saudi Arabia,1601,1427,24
2023-02-16,United States,6347,635,3635
2023-02-16,China,2361,1829,454
2023-02-16,India,4894,1237,1614
2023-02-16,Brazil,471,470,0
2023-02-16,Russia,5814,5503,29
2023-02-16,France,1901,1004,891
2023-02-16,United Kingdom,9854,3560,5587
2023-02-16,Italy,5003,169,3906
2023-02-16,Spain,7054,3094,3295
2023-02-16,Canada,7776,3461,3272
2023-02-16,Germany,4107,3146,759
2023-02-16,Australia,8121,61,6245
2023-02-16,Japan,9844,9482,214
2023-02-16,South Korea,3323,753,1631
2023-02-16,Mexico,8611,984,5147
2023-02-16,Indonesia,1731,875,335
2023-02-16,Nigeria,329,231,92
2023-02-16,South Africa,5382,272,3698
2023-02-16,Argentina,902,866,33
2023-02-16,Saudi Arabia,5440,3030,992
2023-02-17,United States,8795,8785,4
2023-02-17,China,7748,4965,203
2023-02-17,India,4826,970,515
2023-02-17,Brazil,328,124,21
2023-02-17,Russia,3040,844,1856
2023-02-17,France,6261,2955,745
2023-02-17,United Kingdom,5765,1450,611
2023-02-17,Italy,5329,5248,52
2023-02-17,Spain,6086,3737,1086
2023-02-17,Canada,2814,117,1438
2023-02-17,Germany,609,390,112
2023-02-17,Australia,7973,3633,1474
2023-02-17,Japan,4618,217,2055
2023-02-17,South Korea,6880,4492,890
2023-02-17,Mexico,9459,1935,5179
2023-02-17,Indonesia,2826,96,1897
2023-02-17,Nigeria,1131,263,441
2023-02-17,South Africa,3989,2224,1754
2023-02-17,Argentina,1955,542,348
2023-02-17,Saudi Arabia,7511,5595,750
2023-02-18,United States,4495,3918,251
2023-02-18,China,4847,2568,817
2023-02-18,India,4235,2498,416
2023-02-18,Brazil,7678,239,3298
2023-02-18,Russia,8858,1702,3514
2023-02-18,France,3337,2964,148
2023-02-18,United Kingdom,5581,1893,1362
2023-02-18,Italy,8010,931,692
2023-02-18,Spain,9485,2907,4596
2023-02-18,Canada,7651,5405,1283
2023-02-18,Germany,222,74,49
2023-02-18,Australia,8273,2243,4235
2023-02-18,Japan,6566,1849,3435
2023-02-18,South Korea,9506,3258,656
2023-02-18,Mexico,7182,1470,5015
2023-02-18,Indonesia,9958,9618,56
2023-02-18,Nigeria,6820,6595,137
2023-02-18,South Africa,6447,3188,594
2023-02-18,Argentina,5071,246,3180
2023-02-18,Saudi Arabia,4729,4372,163
2023-02-19,United States,7277,1692,3017
2023-02-19,China,5002,3577,241
2023-02-19,India,9147,8802,100
2023-02-19,Brazil,7077,2024,481
2023-02-19,Russia,4634,139,3773
2023-02-19,France,6646,390,4530
2023-02-19,United Kingdom,9756,4783,1955
2023-02-19,Italy,6454,1040,1274
2023-02-19,Spain,2498,594,47
2023-02-19,Canada,3105,2657,141
2023-02-19,Germany,6067,5669,265
2023-02-19,Australia,4052,1422,2049
2023-02-19,Japan,6888,6882,3
2023-02-19,South Korea,4100,13,2983
2023-02-19,Mexico,4539,491,307
2023-02-19,Indonesia,6108,4149,776
2023-02-19,Nigeria,872,505,320
2023-02-19,South Africa,2152,502,1099
2023-02-19,Argentina,1516,1098,66
2023-02-19,Saudi Arabia,4627,3559,598
2023-02-20,United States,1364,899,455
2023-02-20,China,4961,4110,731
2023-02-20,India,611,190,366
2023-02-20,Brazil,673,66,99
2023-02-20,Russia,3346,1734,702
2023-02-20,France,1044,474,474
2023-02-20,United Kingdom,3172,2458,544
2023-02-20,Italy,9092,1470,7540
2023-02-20,Spain,5357,3959,637
2023-02-20,Canada,4751,1345,1195
2023-02-20,Germany,8820,8379,208
2023-02-20,Australia,2223,1167,84
2023-02-20,Japan,3962,841,2737
2023-02-20,South Korea,5617,2405,1298
2023-02-20,Mexico,7165,2169,3503
2023-02-20,Indonesia,9012,2212,4988
2023-02-20,Nigeria,1396,600,150
2023-02-20,South Africa,5343,2181,2072
2023-02-20,Argentina,3301,646,362
2023-02-20,Saudi Arabia,8510,7141,1019
2023-02-21,United States,6963,3099,2992
2023-02-21,China,9710,1611,797
2023-02-21,India,7806,3923,1299
2023-02-21,Brazil,2179,777,934
2023-02-21,Russia,6663,2927,843
2023-02-21,France,8366,7700,572
2023-02-21,United Kingdom,5730,47,4113
2023-02-21,Italy,6419,4189,485
2023-02-21,Spain,7769,837,5959
2023-02-21,Canada,2420,736,1253
2023-02-21,Germany,6005,709,2432
2023-02-21,Australia,2182,1541,330
2023-02-21,Japan,3239,2437,129
2023-02-21,South Korea,9351,8010,918
2023-02-21,Mexico,9707,4228,2594
2023-02-21,Indonesia,6759,2876,1333
2023-02-21,Nigeria,1044,110,312
2023-02-21,South Africa,6036,1421,4151
2023-02-21,Argentina,7468,2811,2837
2023-02-21,Saudi Arabia,9054,8203,790
2023-02-22,United States,3452,2891,274
2023-02-22,China,4659,1664,523
2023-02-22,India,1644,74,826
2023-02-22,Brazil,6863,187,2626
2023-02-22,Russia,1867,925,77
2023-02-22,France,7746,2779,2693
2023-02-22,United Kingdom,1466,249,767
2023-02-22,Italy,8039,2126,322
2023-02-22,Spain,4381,2132,2068
2023-02-22,Canada,8012,2950,1031
2023-02-22,Germany,5489,5119,234
2023-02-22,Australia,8900,1599,4371
2023-02-22,Japan,9822,6449,2427
2023-02-22,South Korea,6065,4586,914
2023-02-22,Mexico,5076,1676,1547
2023-02-22,Indonesia,4414,1078,2857
2023-02-22,Nigeria,6402,2246,1909
2023-02-22,South Africa,5890,5631,256
2023-02-22,Argentina,4458,3874,30
2023-02-22,Saudi Arabia,1243,563,116
2023-02-23,United States,9674,8487,230
2023-02-23,China,3274,2949,290
2023-02-23,India,5677,2717,2411
2023-02-23,Brazil,9620,2765,2816
2023-02-23,Russia,8131,5374,1988
2023-02-23,France,7323,5560,1547
2023-02-23,United Kingdom,8119,5449,813
2023-02-23,Italy,2473,524,1036
2023-02-23,Spain,2594,989,1348
2023-02-23,Canada,2266,1464,152
2023-02-23,Germany,5535,1109,2049
2023-02-23,Australia,6462,2588,3202
2023-02-23,Japan,4516,1259,1539
2023-02-23,South Korea,5220,705,3686
2023-02-23,Mexico,1401,950,302
2023-02-23,Indonesia,2823,923,813
2023-02-23,Nigeria,4924,2717,507
2023-02-23,South Africa,5944,1306,1656
2023-02-23,Argentina,4530,2123,1037
2023-02-23,Saudi Arabia,9134,4524,1762
2023-02-24,United States,4978,1396,3364
2023-02-24,China,4084,534,1217
2023-02-24,India,3062,252,1605
2023-02-24,Brazil,9552,1844,1689
2023-02-24,Russia,5995,5105,305
2023-02-24,France,6570,1652,1536
2023-02-24,United Kingdom,660,177,185
2023-02-24,Italy,4451,3644,746
2023-02-24,Spain,5460,2145,1501
2023-02-24,Canada,156,16,3
2023-02-24,Germany,5845,3056,234
2023-02-24,Australia,9157,6064,2508
2023-02-24,Japan,2198,296,176
2023-02-24,South Korea,6717,5491,320
2023-02-24,Mexico,5525,4039,1180
2023-02-24,Indonesia,9573,7478,1079
2023-02-24,Nigeria,5012,837,1375
2023-02-24,South Africa,3762,1621,1561
2023-02-24,Argentina,5809,2671,428
2023-02-24,Saudi Arabia,8060,7493,227
2023-02-25,United States,6126,3620,634
2023-02-25,China,4551,548,226
2023-02-25,India,5809,3700,365
2023-02-25,Brazil,287,194,47
2023-02-25,Russia,471,194,120
2023-02-25,France,3596,604,1638
2023-02-25,United Kingdom,7319,1401,3696
2023-02-25,Italy,7128,4495,178
2023-02-25,Spain,6501,5740,567
2023-02-25,Canada,9739,4153,3406
2023-02-25,Germany,1390,306,410
2023-02-25,Australia,638,320,262
2023-02-25,Japan,4151,461,2509
2023-02-25,South Korea,4257,3858,375
2023-02-25,Mexico,6667,2507,1809
2023-02-25,Indonesia,4647,2861,713
2023-02-25,Nigeria,2881,1717,134
2023-02-25,South Africa,3128,1796,1097
2023-02-25,Argentina,2167,1545,170
2023-02-25,Saudi Arabia,7508,2451,938
2023-02-26,United States,6586,3072,2699
2023-02-26,China,7209,4962,1803
2023-02-26,India,3449,2972,352
2023-02-26,Brazil,2605,64,260
2023-02-26,Russia,9500,7332,121
2023-02-26,France,6600,2028,292
2023-02-26,United Kingdom,9251,4040,2357
2023-02-26,Italy,7920,348,6329
2023-02-26,Spain,6072,1310,91
2023-02-26,Canada,7946,5499,2084
2023-02-26,Germany,6581,2349,2837
2023-02-26,Australia,7451,3676,1221
2023-02-26,Japan,7837,6132,695
2023-02-26,South Korea,8199,5274,121
2023-02-26,Mexico,6394,3163,2110
2023-02-26,Indonesia,7765,6206,301
2023-02-26,Nigeria,7555,5606,1694
2023-02-26,South Africa,2794,2549,245
2023-02-26,Argentina,4195,3551,618
2023-02-26,Saudi Arabia,1316,552,297
2023-02-27,United States,9558,2330,6063
2023-02-27,China,3748,2039,1039
2023-02-27,India,2476,994,210
2023-02-27,Brazil,7769,4844,2656
2023-02-27,Russia,9177,6528,1985
2023-02-27,France,3606,1042,2113
2023-02-27,United Kingdom,8610,2589,4988
2023-02-27,Italy,3113,1978,496
2023-02-27,Spain,177,49,28
2023-02-27,Canada,181,50,68
2023-02-27,Germany,4113,2280,1452
2023-02-27,Australia,5043,2341,1902
2023-02-27,Japan,2545,1910,579
2023-02-27,South Korea,9255,1148,1358
2023-02-27,Mexico,9363,1093,8206
2023-02-27,Indonesia,2403,55,1013
2023-02-27,Nigeria,7569,3772,2028
2023-02-27,South Africa,9354,2853,3305
2023-02-27,Argentina,1405,839,354
2023-02-27,Saudi Arabia,9717,9564,34
2023-02-28,United States,7700,3097,479
2023-02-28,China,2923,938,1015
2023-02-28,India,2608,2168,389
2023-02-28,Brazil,5989,5847,91
2023-02-28,Russia,1266,1225,27
2023-02-28,France,7807,2218,4549
2023-02-28,United Kingdom,682,326,19
2023-02-28,Italy,8283,1258,1280
2023-02-28,Spain,6822,6668,65
2023-02-28,Canada,9272,147,6268
2023-02-28,Germany,6445,70,1597
2023-02-28,Australia,4323,3024,1112
2023-02-28,Japan,3573,208,667
2023-02-28,South Korea,4479,28,1564
2023-02-28,Mexico,7096,5586,672
2023-02-28,Indonesia,7930,4534,2520
2023-02-28,Nigeria,2856,1679,51
2023-02-28,South Africa,5525,1644,1403
2023-02-28,Argentina,6496,2267,2457
2023-02-28,Saudi Arabia,6428,2501,3460
2023-03-01,United States,9030,441,7266
2023-03-01,China,3616,1635,535
2023-03-01,India,4122,2125,1562
2023-03-01,Brazil,2503,349,1536
2023-03-01,Russia,7605,3598,1574
2023-03-01,France,2629,2427,104
2023-03-01,United Kingdom,7524,1352,5027
2023-03-01,Italy,7900,4504,3175
2023-03-01,Spain,1282,1008,117
2023-03-01,Canada,9291,7508,1375
2023-03-01,Germany,5831,3901,546
2023-03-01,Australia,9368,197,2249
2023-03-01,Japan,5473,4055,908
2023-03-01,South Korea,9407,7536,662
2023-03-01,Mexico,620,121,309
2023-03-01,Indonesia,5480,1700,2800
2023-03-01,Nigeria,1940,708,66
2023-03-01,South Africa,4781,1149,1627
2023-03-01,Argentina,3047,1386,851
2023-03-01,Saudi Arabia,8761,4686,3735
2023-03-02,United States,938,435,490
2023-03-02,China,1683,1279,377
2023-03-02,India,4860,1240,1585
2023-03-02,Brazil,3078,1276,1495
2023-03-02,Russia,7330,3967,3152
2023-03-02,France,9515,3137,630
2023-03-02,United Kingdom,9985,3216,3412
2023-03-02,Italy,4915,2072,2007
2023-03-02,Spain,2684,13,1145
2023-03-02,Canada,5507,4234,966
2023-03-02,Germany,1828,752,829
2023-03-02,Australia,1311,827,94
2023-03-02,Japan,7936,5606,353
2023-03-02,South Korea,5047,184,2532
2023-03-02,Mexico,9876,1442,1405
2023-03-02,Indonesia,1342,191,238
2023-03-02,Nigeria,5736,151,3130
2023-03-02,South Africa,7069,1207,1810
2023-03-02,Argentina,3325,2568,340
2023-03-02,Saudi Arabia,540,6,368
2023-03-03,United States,4576,4496,38
2023-03-03,China,8919,7705,128
2023-03-03,India,3406,2463,317
2023-03-03,Brazil,9928,2212,3517
2023-03-03,Russia,5948,3568,1077
2023-03-03,France,126,105,12
2023-03-03,United Kingdom,1059,73,911
2023-03-03,Italy,4025,1292,2179
2023-03-03,Spain,9873,6041,1567
2023-03-03,Canada,9693,7685,157
2023-03-03,Germany,3401,1079,1315
2023-03-03,Australia,5973,4513,1
2023-03-03,Japan,9812,6138,1545
2023-03-03,South Korea,3678,908,640
2023-03-03,Mexico,305,250,12
2023-03-03,Indonesia,1385,869,417
2023-03-03,Nigeria,1363,1205,137
2023-03-03,South Africa,5743,1351,3790
2023-03-03,Argentina,6310,5857,354
2023-03-03,Saudi Arabia,4201,3711,266
2023-03-04,United States,5667,2442,1667
2023-03-04,China,1700,174,66
2023-03-04,India,6621,6372,226
2023-03-04,Brazil,336,98,236
2023-03-04,Russia,4211,1852,672
2023-03-04,France,7273,3288,115
2023-03-04,United Kingdom,6110,3819,1852
2023-03-04,Italy,9343,2897,6025
2023-03-04,Spain,1472,442,783
2023-03-04,Canada,6807,687,5167
2023-03-04,Germany,9463,8786,329
2023-03-04,Australia,3081,693,1755
2023-03-04,Japan,8608,6825,953
2023-03-04,South Korea,7481,4088,674
2023-03-04,Mexico,3359,2512,451
2023-03-04,Indonesia,9574,6525,151
2023-03-04,Nigeria,4951,4794,58
2023-03-04,South Africa,8443,3385,1332
2023-03-04,Argentina,5016,2696,1530
2023-03-04,Saudi Arabia,2831,916,1047
2023-03-05,United States,8878,4687,2830
2023-03-05,China,7620,2826,168
2023-03-05,India,4212,204,142
2023-03-05,Brazil,5137,4046,112
2023-03-05,Russia,1554,48,813
2023-03-05,France,1053,919,120
2023-03-05,United Kingdom,8042,6730,57
2023-03-05,Italy,5187,3501,1397
2023-03-05,Spain,7806,5185,473
2023-03-05,Canada,4896,921,946
2023-03-05,Germany,8122,5058,1437
2023-03-05,Australia,120,95,23
2023-03-05,Japan,2835,120,2383
2023-03-05,South Korea,6565,4380,1608
2023-03-05,Mexico,8745,3611,121
2023-03-05,Indonesia,7009,1583,1584
2023-03-05,Nigeria,9525,3519,912
2023-03-05,South Africa,8115,4757,317
2023-03-05,Argentina,7261,2445,2401
2023-03-05,Saudi Arabia,8896,4355,3170
2023-03-06,United States,3092,352,2332
2023-03-06,China,8708,597,7571
2023-03-06,India,8951,4914,3675
2023-03-06,Brazil,1993,216,112
2023-03-06,Russia,1517,118,815
2023-03-06,France,7608,2666,3825
2023-03-06,United Kingdom,4133,3418,146
2023-03-06,Italy,227,63,148
2023-03-06,Spain,9441,8342,312
2023-03-06,Canada,4317,1452,1607
2023-03-06,Germany,3934,2976,514
2023-03-06,Australia,999,414,285
2023-03-06,Japan,5354,400,566
2023-03-06,South Korea,7472,949,3268
2023-03-06,Mexico,6079,4174,1551
2023-03-06,Indonesia,2373,217,1654
2023-03-06,Nigeria,8263,5005,2961
2023-03-06,South Africa,3309,3223,86
2023-03-06,Argentina,8396,7889,214
2023-03-06,Saudi Arabia,1605,959,263
2023-03-07,United States,8853,4194,2137
2023-03-07,China,9118,2288,3847
2023-03-07,India,4339,2857,1368
2023-03-07,Brazil,7328,7237,90
2023-03-07,Russia,8947,988,4347
2023-03-07,France,230,162,39
2023-03-07,United Kingdom,4324,2078,597
2023-03-07,Italy,1754,1330,215
2023-03-07,Spain,3066,1149,718
2023-03-07,Canada,1468,1448,0
2023-03-07,Germany,9707,1684,347
2023-03-07,Australia,8936,3807,637
2023-03-07,Japan,8196,2937,2692
2023-03-07,South Korea,8885,599,8005
2023-03-07,Mexico,7288,3374,1333
2023-03-07,Indonesia,8115,6325,660
2023-03-07,Nigeria,1403,308,1053
2023-03-07,South Africa,3182,2693,41
2023-03-07,Argentina,7260,4732,2001
2023-03-07,Saudi Arabia,7329,6521,394
2023-03-08,United States,4236,3996,22
2023-03-08,China,9862,3909,5247
2023-03-08,India,8760,2161,6186
2023-03-08,Brazil,3084,2397,333
2023-03-08,Russia,9951,7325,1333
2023-03-08,France,7314,6150,1135
2023-03-08,United Kingdom,1342,1167,37
2023-03-08,Italy,2645,2119,329
2023-03-08,Spain,4932,916,2752
2023-03-08,Canada,4402,902,3362
2023-03-08,Germany,1739,838,380
2023-03-08,Australia,9496,3502,3143
2023-03-08,Japan,1465,1033,398
2023-03-08,South Korea,1814,959,490
